Airline,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Price_USD,Delay_Minutes,Weather_Impact
Delta,DEN,ATL,21/4/2024 13:19,166,Cancelled,407.60,3,1
Southwest,JFK,SFO,4/4/2024 5:23,110,Cancelled,306.21,16,0
United,ATL,ATL,8/2/2025 12:58,58,On-time,320.48,3,0
American Airlines,SEA,JFK,21/1/2025 0:32,0,Delayed,315.77,10,0
JetBlue,SEA,SFO,1/6/2024 20:28,214,Delayed,556.71,27,1
American Airlines,SEA,ORD,5/5/2023 17:45,261,On-time,241.22,6,0
Delta,SEA,ATL,3/8/2023 12:29,184,On-time,382.66,7,0
United,ORD,LAX,14/1/2024 2:02,64,Delayed,408.70,2,0
JetBlue,DFW,JFK,1/7/2024 18:54,194,On-time,322.61,2,0
JetBlue,SEA,LAX,17/7/2023 1:33,153,On-time,278.04,6,0
United,SEA,DFW,21/2/2024 0:08,176,On-time,360.38,9,0
JetBlue,ATL,DFW,19/11/2024 5:57,122,On-time,367.55,8,0
Southwest,JFK,ATL,20/1/2025 14:12,199,On-time,333.90,8,0
United,DEN,SEA,25/5/2024 19:06,185,On-time,384.68,10,0
JetBlue,DEN,DFW,29/8/2024 6:03,202,On-time,459.69,12,0
American Airlines,DEN,ORD,3/1/2024 3:10,96,Delayed,274.72,1,0
Delta,JFK,ORD,14/11/2023 2:07,153,Delayed,277.08,13,0
American Airlines,ORD,DEN,29/9/2024 7:11,94,On-time,205.56,2,0
Delta,LAX,ORD,21/4/2025 23:36,279,Delayed,570.61,32,0
United,LAX,ATL,29/2/2024 1:26,136,On-time,297.22,8,0
American Airlines,DFW,JFK,13/9/2023 9:04,125,On-time,343.81,10,0
Delta,SFO,DEN,17/1/2024 9:27,104,On-time,352.55,5,1
JetBlue,SEA,ATL,30/8/2023 18:43,226,On-time,306.24,29,0
Delta,DFW,DFW,15/12/2024 2:23,157,On-time,218.96,17,0
United,LAX,ORD,2/11/2023 22:30,184,On-time,263.95,2,0
United,LAX,ATL,27/4/2024 13:23,258,On-time,431.46,0,1
Delta,ATL,SFO,4/8/2023 3:37,143,On-time,286.73,11,0
American Airlines,DFW,SFO,20/10/2024 9:27,213,On-time,397.30,12,0
Southwest,SEA,JFK,21/1/2024 20:25,107,Delayed,325.99,1,0
JetBlue,ORD,LAX,3/10/2024 13:10,252,On-time,252.35,1,0
American Airlines,ATL,DEN,19/10/2023 21:33,182,On-time,310.74,1,0
JetBlue,ATL,DEN,27/6/2023 13:50,248,On-time,518.60,14,0
Delta,LAX,ORD,14/7/2023 4:56,163,On-time,306.82,15,0
Southwest,JFK,SEA,19/7/2024 13:56,110,On-time,468.37,41,0
American Airlines,LAX,DEN,11/10/2023 3:01,159,Delayed,396.53,5,1
Southwest,SEA,DFW,6/2/2025 17:02,209,On-time,302.74,24,0
United,LAX,LAX,26/7/2023 21:30,230,On-time,508.42,4,0
Southwest,LAX,SFO,30/11/2024 17:54,290,On-time,286.17,3,0
American Airlines,SEA,SEA,28/11/2023 5:11,203,On-time,405.11,0,0
United,ATL,LAX,22/6/2024 9:59,224,On-time,242.53,5,1
United,JFK,JFK,20/8/2023 13:34,74,Delayed,178.52,20,0
United,LAX,JFK,22/7/2023 5:59,238,On-time,478.02,1,1
American Airlines,SEA,LAX,13/1/2024 22:37,184,On-time,260.90,8,0
Southwest,ORD,DFW,19/11/2023 11:52,192,On-time,373.12,12,1
Delta,ATL,SEA,17/8/2023 14:26,118,On-time,359.28,2,0
United,SFO,JFK,29/8/2023 12:36,175,On-time,274.81,2,0
Delta,JFK,DEN,20/5/2023 23:06,237,On-time,365.18,5,1
United,DEN,SFO,4/12/2024 3:38,133,Cancelled,368.85,14,0
American Airlines,LAX,JFK,30/12/2023 16:49,151,On-time,363.54,10,0
Southwest,DEN,DFW,16/8/2024 16:34,264,On-time,368.23,19,0
United,LAX,ATL,7/2/2025 5:28,281,On-time,278.35,0,0
American Airlines,ATL,ATL,16/1/2024 2:52,289,On-time,332.29,3,0
Delta,SEA,DEN,19/7/2023 19:43,102,On-time,324.13,12,0
Delta,SEA,JFK,12/3/2024 23:14,167,On-time,337.45,41,0
American Airlines,DEN,DFW,31/7/2024 10:06,353,On-time,207.83,13,1
American Airlines,DFW,ORD,28/4/2024 13:36,157,On-time,233.66,3,0
Delta,ORD,DEN,30/1/2024 3:00,175,On-time,291.15,15,0
JetBlue,ATL,ATL,30/1/2024 20:01,196,On-time,394.80,2,0
JetBlue,LAX,LAX,29/4/2023 17:02,189,On-time,368.69,24,0
Southwest,JFK,ORD,23/12/2024 11:08,163,On-time,433.31,4,0
Delta,DFW,SFO,24/10/2023 16:00,100,Cancelled,333.13,38,0
Southwest,ATL,ORD,4/12/2024 23:17,69,Delayed,359.83,4,0
Southwest,DFW,DFW,29/5/2024 13:35,237,On-time,196.42,12,0
United,DFW,LAX,3/11/2024 5:14,174,Delayed,370.63,2,1
American Airlines,ATL,SFO,15/9/2024 22:44,178,On-time,346.24,6,0
United,ATL,ATL,5/8/2023 12:55,85,On-time,382.65,14,0
American Airlines,ATL,ORD,6/11/2024 14:29,223,Cancelled,169.20,1,0
United,LAX,JFK,26/10/2023 4:22,170,On-time,266.16,2,0
Delta,ATL,SFO,26/2/2025 0:36,202,Delayed,283.26,21,0
Southwest,DEN,DFW,23/4/2024 21:12,241,On-time,319.96,7,0
JetBlue,DFW,DFW,5/12/2024 12:33,184,On-time,205.11,17,0
JetBlue,ATL,ATL,7/12/2023 20:56,34,On-time,423.94,8,0
American Airlines,ORD,SFO,31/3/2024 1:56,155,On-time,457.61,15,0
Southwest,SFO,ATL,12/2/2025 6:45,135,On-time,338.64,1,0
JetBlue,DEN,ATL,26/2/2025 18:38,175,On-time,348.75,2,0
Delta,JFK,ORD,16/1/2025 11:34,141,On-time,242.90,23,0
JetBlue,DFW,SFO,26/1/2024 5:24,200,On-time,578.32,1,0
Delta,DFW,LAX,11/2/2024 23:26,225,On-time,308.79,18,0
United,ATL,ORD,23/8/2023 15:49,149,On-time,276.85,18,1
Delta,JFK,SEA,18/5/2023 9:08,185,Cancelled,270.83,1,0
JetBlue,ORD,ATL,8/4/2025 21:17,0,On-time,533.60,8,0
Southwest,DEN,SFO,29/11/2024 16:40,213,Delayed,425.62,15,0
JetBlue,ATL,ORD,19/11/2023 16:19,159,On-time,254.58,11,0
JetBlue,DFW,ATL,15/4/2025 2:51,76,On-time,430.29,9,0
Delta,JFK,LAX,27/10/2024 21:33,76,On-time,240.78,24,0
Delta,SEA,DEN,4/6/2023 15:06,239,On-time,264.45,27,0
American Airlines,ORD,DFW,18/7/2024 1:04,130,On-time,342.72,5,0
Southwest,JFK,DEN,28/11/2024 21:15,139,Cancelled,301.77,10,0
American Airlines,ATL,JFK,11/10/2023 18:34,132,On-time,171.63,10,0
Southwest,DFW,SEA,11/10/2023 15:55,74,On-time,337.56,5,0
United,DFW,ATL,28/9/2024 11:59,195,On-time,284.56,20,0
American Airlines,DFW,LAX,20/7/2023 1:22,122,Delayed,262.97,3,0
JetBlue,SEA,JFK,19/11/2024 4:27,203,On-time,320.33,11,0
Southwest,ORD,SEA,7/7/2024 1:17,212,On-time,234.13,2,1
American Airlines,ATL,JFK,8/8/2023 19:52,115,On-time,325.00,10,0
Delta,ORD,SEA,22/2/2024 22:14,239,Cancelled,408.67,2,0
Southwest,ATL,SEA,6/5/2024 7:53,246,On-time,312.22,5,0
United,DEN,JFK,11/11/2023 3:46,233,On-time,391.96,12,0
United,DFW,LAX,11/5/2024 15:47,248,On-time,342.68,6,0
JetBlue,SFO,LAX,27/6/2023 7:42,192,Delayed,530.95,10,0
American Airlines,DFW,SFO,11/8/2023 6:24,188,Delayed,412.59,6,0
Delta,LAX,ORD,21/9/2023 10:47,164,On-time,274.02,29,0
American Airlines,ATL,SEA,8/12/2024 20:11,239,On-time,409.16,5,0
Delta,ATL,LAX,1/3/2025 17:01,254,On-time,461.80,17,0
Delta,SFO,SEA,7/4/2025 1:08,73,Delayed,372.83,17,0
American Airlines,LAX,LAX,5/12/2024 6:12,208,On-time,430.35,2,0
United,ORD,ORD,22/3/2025 3:17,217,On-time,302.13,6,0
American Airlines,LAX,SFO,19/7/2024 20:11,153,On-time,409.68,28,0
American Airlines,JFK,ORD,31/8/2024 1:21,110,On-time,274.08,17,1
Southwest,LAX,SFO,30/12/2023 1:19,235,Delayed,147.91,12,1
United,SFO,DFW,19/4/2025 9:45,215,Delayed,574.91,28,1
American Airlines,SFO,DFW,28/5/2024 18:18,208,On-time,302.36,4,0
JetBlue,ATL,SEA,14/3/2024 5:58,146,On-time,377.23,2,1
Delta,SEA,DFW,21/10/2023 9:50,174,On-time,278.70,15,0
JetBlue,JFK,ORD,12/12/2023 21:52,131,On-time,390.85,7,1
Southwest,JFK,DFW,23/4/2023 9:52,238,On-time,495.93,3,1
American Airlines,SFO,DFW,11/9/2023 13:22,161,On-time,372.96,0,0
Delta,SFO,SEA,30/6/2023 7:29,151,On-time,323.42,58,0
Delta,ORD,JFK,3/10/2023 20:36,176,Cancelled,368.15,4,1
Delta,ORD,SFO,21/3/2025 20:24,96,Cancelled,301.82,23,1
American Airlines,ATL,DEN,3/10/2023 1:28,174,On-time,446.97,2,0
JetBlue,SFO,LAX,18/5/2023 0:13,133,On-time,257.37,0,0
American Airlines,DEN,JFK,15/2/2024 18:04,150,On-time,445.12,17,0
Delta,ATL,SEA,25/9/2023 10:21,196,On-time,268.77,2,0
American Airlines,ORD,ATL,16/6/2023 12:52,173,On-time,404.68,18,0
JetBlue,SEA,DEN,20/10/2024 2:54,204,On-time,442.72,5,0
American Airlines,JFK,ATL,17/6/2023 11:55,84,On-time,456.12,8,0
Southwest,JFK,DFW,22/8/2023 16:29,142,On-time,369.83,9,0
American Airlines,SEA,ATL,12/3/2025 17:05,250,On-time,407.53,14,0
JetBlue,SFO,LAX,9/10/2024 14:20,215,On-time,524.34,8,0
Southwest,DFW,SEA,31/3/2025 6:57,181,On-time,327.11,21,0
Delta,LAX,ATL,29/4/2023 3:01,207,Delayed,345.68,5,0
JetBlue,DFW,DEN,9/2/2025 14:54,185,On-time,398.44,4,0
Delta,DFW,DFW,8/2/2025 5:12,106,On-time,499.22,9,0
American Airlines,LAX,SFO,30/11/2023 12:13,243,Delayed,347.05,4,1
JetBlue,SFO,SEA,14/4/2024 0:28,165,On-time,294.61,8,1
United,SEA,SFO,2/10/2024 20:30,229,Delayed,273.65,20,0
Southwest,LAX,DFW,19/9/2023 20:47,172,Delayed,384.67,8,0
Southwest,JFK,JFK,14/10/2023 5:49,209,Delayed,381.54,12,0
Delta,ORD,ORD,30/9/2023 6:11,158,On-time,227.84,1,0
Southwest,JFK,SEA,27/4/2024 17:02,104,Delayed,413.56,2,0
Delta,DEN,SFO,19/1/2025 23:17,244,On-time,363.98,0,1
Delta,DEN,DEN,17/9/2023 18:32,83,On-time,499.98,17,1
American Airlines,SFO,ATL,5/4/2024 9:35,121,On-time,265.69,9,1
American Airlines,ATL,JFK,14/2/2025 2:53,232,On-time,383.68,17,1
JetBlue,SFO,SFO,30/4/2023 0:52,122,On-time,517.06,7,0
JetBlue,SEA,JFK,4/11/2024 18:44,140,On-time,335.64,29,0
JetBlue,SFO,LAX,28/10/2023 4:38,249,On-time,440.68,21,0
United,ATL,DFW,28/6/2023 18:45,143,On-time,312.41,6,1
Southwest,SFO,JFK,23/9/2024 9:40,124,On-time,345.70,3,0
Southwest,SFO,SEA,24/2/2024 8:36,122,On-time,570.62,20,0
Southwest,ORD,SFO,13/4/2025 13:45,241,On-time,317.68,4,0
American Airlines,LAX,DEN,13/4/2025 14:02,205,On-time,197.70,2,1
United,DFW,SFO,13/1/2024 10:44,159,On-time,356.88,2,0
Delta,LAX,ATL,10/6/2024 8:58,211,On-time,398.72,17,0
American Airlines,SEA,ORD,1/7/2024 11:07,60,On-time,420.50,2,0
Delta,LAX,LAX,17/5/2023 21:07,102,Cancelled,462.53,1,0
American Airlines,DEN,ATL,12/7/2024 7:54,192,On-time,297.37,12,0
Southwest,SEA,SFO,19/12/2023 20:29,78,Delayed,285.57,22,0
United,LAX,LAX,24/5/2023 4:06,124,On-time,434.18,15,0
United,ORD,ORD,5/3/2025 3:55,106,On-time,463.44,18,0
Delta,SFO,ORD,11/6/2024 18:55,168,Delayed,290.61,14,0
Delta,SFO,DEN,28/9/2023 8:22,72,Delayed,251.61,9,0
Southwest,SFO,JFK,1/4/2025 12:19,204,On-time,390.89,29,0
United,SEA,SEA,7/4/2025 22:31,142,On-time,369.69,5,0
American Airlines,LAX,SFO,3/6/2023 13:02,219,Delayed,299.94,6,0
Southwest,DEN,DFW,5/12/2024 3:43,190,On-time,221.85,4,0
Delta,ORD,LAX,26/2/2025 1:22,286,Delayed,423.10,0,0
United,DEN,SEA,4/12/2024 0:39,205,On-time,446.93,5,1
Delta,ATL,ORD,22/9/2024 3:09,243,On-time,411.28,10,0
Delta,SFO,SFO,8/4/2024 0:28,205,On-time,375.19,7,0
American Airlines,ATL,DFW,25/12/2023 22:40,205,On-time,420.31,16,0
JetBlue,SFO,ATL,8/11/2024 21:41,122,On-time,444.02,36,0
Southwest,LAX,SEA,15/5/2024 1:23,163,On-time,392.41,27,0
American Airlines,JFK,DFW,6/2/2025 16:34,63,On-time,320.06,1,0
JetBlue,ATL,JFK,25/4/2023 2:53,117,On-time,263.22,2,0
Delta,SFO,DFW,8/10/2024 20:07,161,On-time,407.09,2,1
JetBlue,SFO,DFW,2/9/2024 11:19,101,On-time,327.53,2,0
JetBlue,SEA,SFO,7/8/2023 21:22,170,On-time,286.11,10,0
Southwest,JFK,DFW,21/5/2024 6:56,188,On-time,356.76,8,0
American Airlines,ATL,DFW,11/10/2023 18:57,194,On-time,344.18,1,0
Delta,LAX,DEN,13/8/2023 13:13,125,On-time,104.59,11,0
Delta,LAX,DFW,8/8/2024 20:31,157,On-time,388.25,25,0
Delta,ORD,DFW,13/11/2023 3:06,194,On-time,451.44,7,0
Delta,LAX,SFO,7/4/2025 3:26,155,On-time,373.83,6,0
JetBlue,ORD,DEN,8/12/2024 12:21,136,Delayed,381.48,21,1
United,DFW,LAX,11/4/2024 2:39,157,On-time,319.79,5,0
Delta,DFW,LAX,26/10/2024 17:18,191,On-time,362.85,3,0
American Airlines,ATL,ORD,12/4/2024 8:51,228,Cancelled,304.17,1,0
American Airlines,ATL,SEA,4/11/2023 2:50,274,Delayed,415.34,2,0
Southwest,SFO,ORD,12/9/2024 9:33,146,On-time,493.16,29,0
JetBlue,DEN,SFO,23/9/2023 19:00,226,On-time,488.17,13,0
United,SEA,ORD,25/11/2024 12:57,203,Cancelled,336.96,19,0
JetBlue,ATL,SEA,12/4/2025 22:47,90,On-time,384.25,5,0
JetBlue,SFO,JFK,4/7/2024 23:44,208,On-time,365.55,16,0
American Airlines,SFO,SEA,2/1/2025 7:29,140,On-time,248.42,40,0
American Airlines,SFO,SEA,6/5/2023 1:20,282,On-time,562.66,15,0
Southwest,ORD,LAX,19/12/2023 1:19,95,Delayed,266.40,3,0
JetBlue,JFK,DFW,27/3/2024 15:12,195,On-time,360.53,28,1
Delta,LAX,SFO,28/6/2024 2:24,129,On-time,249.78,15,0
American Airlines,LAX,DEN,4/7/2023 13:28,161,On-time,443.12,16,1
American Airlines,DEN,LAX,11/10/2023 14:40,227,On-time,405.95,7,0
Delta,DEN,ATL,5/6/2024 15:17,233,On-time,473.93,2,0
Southwest,SFO,LAX,11/11/2024 19:37,110,Delayed,361.88,3,0
United,ATL,ATL,15/9/2023 18:35,148,On-time,327.34,14,0
JetBlue,LAX,JFK,22/1/2025 3:46,215,Delayed,310.00,14,0
JetBlue,JFK,SFO,17/10/2023 7:20,267,On-time,460.28,2,0
Southwest,ATL,DEN,20/11/2023 11:10,116,On-time,363.56,1,0
American Airlines,SEA,DFW,10/5/2023 23:38,256,On-time,461.42,17,0
Southwest,DFW,DFW,2/6/2024 13:34,336,On-time,477.04,2,0
Delta,JFK,DEN,15/4/2024 15:24,185,On-time,532.83,10,0
JetBlue,ATL,SEA,14/12/2023 7:23,134,On-time,418.02,17,0
Delta,ATL,DFW,22/6/2024 5:41,186,On-time,266.89,28,0
Delta,DEN,SFO,1/5/2023 10:03,116,On-time,315.63,9,0
Southwest,DFW,ATL,29/2/2024 10:19,254,On-time,384.24,1,0
United,DFW,LAX,24/3/2024 23:14,270,On-time,369.45,9,0
American Airlines,SEA,DEN,27/12/2023 14:50,263,Cancelled,376.53,24,0
JetBlue,DFW,LAX,11/12/2023 8:45,155,On-time,304.27,17,0
American Airlines,ATL,ORD,1/2/2025 11:25,176,On-time,334.02,9,0
Southwest,LAX,LAX,16/2/2024 9:44,209,On-time,467.42,9,0
American Airlines,LAX,DFW,16/7/2024 23:19,207,On-time,294.50,1,0
JetBlue,ATL,SFO,18/4/2024 11:58,122,On-time,328.84,0,0
Delta,DEN,SFO,29/11/2023 11:56,224,Delayed,404.19,26,1
Southwest,LAX,SEA,30/1/2025 6:40,219,Delayed,251.50,1,1
Delta,JFK,JFK,10/5/2023 18:16,189,On-time,456.71,20,0
Delta,JFK,DEN,6/4/2025 22:47,215,On-time,340.57,1,0
JetBlue,ATL,SFO,17/5/2024 14:05,276,On-time,403.32,24,0
JetBlue,DFW,LAX,22/3/2024 6:35,152,On-time,368.81,8,0
Southwest,JFK,SFO,10/8/2024 22:22,85,On-time,451.80,2,0
United,ATL,SEA,1/6/2024 5:18,160,On-time,515.09,16,0
JetBlue,DEN,SEA,29/9/2024 8:07,245,On-time,437.77,13,0
Southwest,ORD,SEA,27/10/2023 19:17,183,On-time,371.02,31,1
American Airlines,DFW,SFO,25/9/2023 13:59,215,On-time,271.66,2,0
American Airlines,SFO,ORD,13/8/2024 11:54,154,On-time,544.18,4,0
United,SFO,SEA,21/11/2023 12:19,288,On-time,431.38,5,0
American Airlines,SEA,DFW,17/5/2023 16:00,236,On-time,499.99,0,0
American Airlines,DEN,LAX,15/9/2024 6:47,327,On-time,261.84,5,0
American Airlines,ORD,ORD,1/2/2024 19:58,162,On-time,237.25,5,0
American Airlines,DEN,SFO,28/1/2025 6:42,128,On-time,394.46,33,0
United,ATL,DEN,28/8/2023 4:49,166,On-time,334.93,2,0
United,JFK,LAX,9/6/2024 0:21,223,On-time,438.54,15,1
United,JFK,JFK,10/8/2023 3:43,143,On-time,362.18,4,0
American Airlines,DEN,DFW,14/3/2024 17:25,204,On-time,665.30,14,0
Delta,DFW,LAX,14/2/2025 21:37,105,On-time,260.36,0,1
American Airlines,DFW,SEA,24/12/2024 11:44,97,On-time,289.39,6,0
Southwest,DFW,LAX,17/8/2024 15:19,109,Delayed,396.98,33,0
Delta,SFO,SEA,17/4/2024 11:38,241,On-time,247.53,18,0
JetBlue,SEA,DEN,12/9/2023 21:58,164,Delayed,408.41,3,0
Southwest,ORD,LAX,16/7/2024 5:56,129,Cancelled,408.42,2,1
Delta,DEN,ATL,13/10/2023 3:19,84,On-time,271.87,2,1
Delta,DEN,DEN,16/5/2024 7:42,114,On-time,365.60,4,1
United,ATL,DFW,7/1/2024 3:15,87,On-time,378.82,12,0
United,LAX,DEN,11/3/2025 22:37,183,On-time,353.21,15,0
American Airlines,SEA,JFK,3/7/2023 7:31,236,On-time,434.98,14,0
American Airlines,LAX,LAX,18/10/2024 1:02,262,On-time,360.55,8,1
United,JFK,SFO,14/12/2023 4:47,189,On-time,190.35,7,0
Delta,SFO,ORD,29/9/2024 10:00,255,On-time,432.88,8,0
Delta,DEN,DEN,29/7/2023 11:15,123,Cancelled,256.77,14,0
JetBlue,DEN,SEA,24/2/2024 3:11,197,On-time,399.77,21,0
Southwest,ATL,ATL,20/1/2024 3:27,147,On-time,350.93,2,0
Southwest,ATL,ATL,29/12/2024 14:41,180,On-time,246.76,1,0
JetBlue,SEA,ATL,6/10/2024 0:35,118,On-time,152.55,5,0
JetBlue,SFO,ATL,16/6/2024 15:44,229,On-time,373.56,16,0
United,ATL,JFK,9/10/2024 1:41,208,Delayed,519.11,10,0
Delta,ORD,JFK,11/6/2023 14:23,54,On-time,471.82,4,0
American Airlines,DEN,DFW,25/8/2024 4:38,71,On-time,393.19,8,0
American Airlines,SFO,LAX,29/12/2024 15:32,175,Delayed,367.97,26,1
Delta,DFW,SFO,30/1/2024 1:25,117,On-time,270.93,10,0
JetBlue,LAX,JFK,2/9/2024 8:01,163,Cancelled,359.35,2,0
Southwest,ORD,SEA,16/4/2025 20:23,245,On-time,266.53,5,0
Southwest,SEA,SFO,14/1/2025 10:27,225,On-time,216.07,2,0
JetBlue,JFK,DFW,10/3/2025 12:19,183,On-time,538.87,21,1
United,LAX,LAX,6/4/2024 2:21,218,Delayed,233.44,7,0
Delta,JFK,LAX,2/6/2023 23:05,119,On-time,270.72,7,0
Delta,DFW,DFW,19/5/2024 20:21,228,On-time,350.80,7,0
JetBlue,DEN,SEA,17/10/2023 13:20,240,On-time,378.15,3,0
Delta,SFO,DFW,14/9/2023 2:29,243,On-time,430.93,13,0
Southwest,SEA,SEA,15/4/2024 6:17,94,On-time,396.73,44,0
JetBlue,ATL,ORD,9/5/2024 1:40,211,On-time,291.61,14,1
Southwest,LAX,SEA,17/2/2024 8:45,307,Delayed,308.48,2,1
Delta,SEA,SFO,16/11/2023 16:58,136,On-time,102.69,7,0
Southwest,ORD,LAX,30/9/2024 9:36,153,On-time,197.22,7,0
United,SEA,SEA,20/6/2023 20:55,205,On-time,219.85,20,0
United,LAX,SFO,30/12/2024 9:39,146,Delayed,347.46,17,0
Southwest,ATL,ORD,8/8/2023 5:28,199,On-time,405.87,9,0
United,SEA,DFW,6/10/2023 19:13,195,On-time,399.69,19,1
American Airlines,DEN,LAX,11/9/2024 5:30,196,On-time,251.37,1,0
JetBlue,ATL,DEN,26/1/2024 1:03,147,On-time,182.88,25,0
Southwest,LAX,ATL,5/8/2024 21:58,190,On-time,490.87,12,0
American Airlines,DEN,LAX,2/8/2023 6:43,279,Cancelled,368.21,2,0
JetBlue,ATL,DEN,9/9/2023 2:09,216,Cancelled,348.01,20,0
American Airlines,LAX,DEN,3/10/2024 11:06,133,On-time,333.58,22,0
American Airlines,JFK,SEA,10/8/2023 6:03,177,On-time,326.86,13,0
JetBlue,DFW,ORD,21/1/2025 17:15,136,Cancelled,326.09,17,0
American Airlines,JFK,LAX,18/12/2023 16:55,129,On-time,438.39,21,0
Southwest,SFO,ORD,1/1/2025 10:25,185,On-time,358.40,6,0
Southwest,JFK,SFO,20/4/2024 19:45,170,On-time,523.27,9,0
JetBlue,DEN,LAX,5/5/2024 5:03,162,On-time,438.11,22,0
JetBlue,SEA,JFK,25/1/2025 19:40,161,On-time,448.01,10,0
Southwest,ATL,SFO,4/3/2024 0:09,127,On-time,340.09,24,0
Delta,SEA,DEN,13/4/2025 18:44,237,On-time,271.79,15,0
JetBlue,DFW,DFW,11/7/2024 8:44,81,On-time,467.76,1,0
United,ATL,DEN,24/4/2024 5:48,185,On-time,197.85,45,0
United,ATL,ATL,5/9/2023 23:45,231,On-time,234.03,14,0
Southwest,ORD,ORD,25/8/2024 20:28,106,On-time,243.93,18,1
United,SEA,ORD,16/3/2024 1:07,153,On-time,289.00,9,1
United,SEA,DFW,1/1/2025 17:53,253,On-time,386.06,2,0
Delta,DFW,ORD,6/12/2023 11:01,165,On-time,242.78,10,0
American Airlines,JFK,ATL,2/1/2025 8:52,198,On-time,166.77,9,0
United,LAX,SEA,8/8/2024 5:18,134,On-time,385.80,42,0
Delta,JFK,DFW,10/12/2023 8:00,124,On-time,553.56,13,0
American Airlines,ORD,ORD,19/8/2023 8:13,151,On-time,283.75,5,1
United,ORD,DFW,14/5/2023 8:06,181,Delayed,218.48,0,1
JetBlue,ATL,LAX,22/1/2025 21:55,183,Delayed,253.61,16,0
Southwest,DFW,ORD,10/10/2023 17:13,111,On-time,242.46,7,0
JetBlue,SFO,LAX,7/1/2024 16:14,140,On-time,229.69,18,0
Southwest,LAX,JFK,24/3/2025 18:23,133,On-time,559.72,9,0
Delta,LAX,DFW,11/11/2023 5:35,265,On-time,400.05,12,0
American Airlines,DEN,SEA,18/8/2023 10:36,214,Delayed,246.19,8,1
United,DFW,DFW,18/9/2024 20:27,33,On-time,234.75,8,0
JetBlue,DEN,SEA,28/1/2024 16:46,239,Delayed,195.58,4,0
Southwest,DFW,ATL,17/10/2024 2:11,80,On-time,330.43,9,0
American Airlines,ORD,ATL,5/6/2023 15:51,162,On-time,325.96,9,0
American Airlines,SEA,ATL,8/2/2025 23:47,159,Delayed,379.99,3,0
JetBlue,LAX,SEA,25/1/2025 5:35,140,On-time,429.96,4,0
American Airlines,ATL,ORD,18/6/2023 9:07,223,On-time,419.59,4,0
United,SEA,SFO,5/3/2025 23:03,138,On-time,225.19,6,1
United,JFK,LAX,2/6/2024 4:22,191,On-time,594.49,1,0
JetBlue,DEN,ATL,1/2/2025 8:38,247,On-time,456.68,4,0
Southwest,ATL,LAX,14/5/2023 20:18,171,Delayed,396.72,40,0
Southwest,DFW,DEN,5/12/2024 20:22,126,Cancelled,380.35,0,1
Delta,SEA,LAX,21/9/2023 9:41,267,On-time,414.96,45,0
JetBlue,ORD,JFK,10/10/2023 9:06,151,On-time,312.18,4,0
Delta,SFO,DEN,25/11/2024 0:46,312,On-time,225.62,21,0
JetBlue,DFW,ATL,15/5/2024 11:48,160,On-time,462.48,26,0
American Airlines,SEA,SEA,22/1/2024 1:41,122,On-time,292.64,4,0
American Airlines,LAX,SEA,8/3/2025 3:04,142,On-time,344.26,3,0
United,ORD,LAX,29/10/2024 12:24,262,On-time,281.43,22,0
United,SEA,ORD,6/2/2024 18:54,207,On-time,55.16,5,0
Southwest,SEA,SFO,11/2/2024 17:11,155,Cancelled,246.52,0,0
Southwest,LAX,ORD,9/10/2024 3:54,68,Delayed,475.67,12,0
American Airlines,DEN,SEA,27/8/2024 20:00,163,On-time,551.35,3,0
United,DEN,LAX,1/6/2023 13:29,210,Delayed,368.57,30,1
United,SEA,DFW,22/7/2023 12:43,231,Delayed,347.13,3,0
Southwest,SFO,JFK,15/4/2024 19:38,169,On-time,486.12,4,0
United,DEN,LAX,31/10/2023 3:00,227,Delayed,501.84,8,0
JetBlue,LAX,DFW,20/4/2024 14:44,251,On-time,364.00,1,0
American Airlines,JFK,SFO,21/8/2024 14:14,185,On-time,144.03,8,0
Delta,ORD,DEN,28/9/2024 12:15,129,On-time,461.92,0,0
American Airlines,SFO,SEA,10/6/2024 12:42,68,On-time,300.53,4,0
United,DFW,DFW,9/8/2023 22:16,281,On-time,310.09,16,1
JetBlue,SFO,LAX,19/4/2025 17:58,248,On-time,425.20,17,0
United,DFW,DEN,19/4/2024 12:45,190,On-time,471.45,9,0
JetBlue,DFW,SEA,17/3/2024 22:02,235,On-time,150.35,7,0
Southwest,DEN,DEN,21/3/2024 3:59,179,On-time,192.08,11,0
American Airlines,ORD,DEN,9/6/2024 3:32,202,On-time,320.58,4,0
American Airlines,SEA,DFW,12/8/2024 12:03,183,On-time,254.56,2,0
American Airlines,DEN,DEN,30/6/2023 23:07,393,On-time,396.56,7,1
Southwest,SFO,LAX,28/10/2024 19:48,100,On-time,343.64,3,0
JetBlue,SFO,SFO,24/5/2024 3:40,199,On-time,359.36,1,0
American Airlines,DEN,JFK,28/3/2025 21:42,257,On-time,437.12,5,0
American Airlines,DFW,JFK,24/10/2023 10:25,185,On-time,316.26,10,0
United,JFK,LAX,16/9/2024 12:06,245,On-time,415.03,1,0
United,DEN,SFO,19/3/2024 3:57,103,On-time,256.48,5,0
American Airlines,LAX,DEN,7/11/2024 12:05,144,Delayed,201.15,26,0
Southwest,SFO,DEN,21/6/2023 23:20,187,On-time,402.21,29,0
